Id,prefix,is_succession,pre_question,question,choices,distributions,year,topic,question_type,question_class
674,,NO,,問2(4)  あなたは、現在の日本と韓国との関係は全体として見ると良好だと思いますか、それともそうは思いませんか。,"['良好だと思う', 'まあ良好だと思う', 'あまり良好だと思わない', '良好だと思わない', '無回答']","['2.1', '26.2', '41.1', '26.2', '4.4']",r04,外交に関する世論調査,SA,意見
675,,NO,,問2(5)  あなたは、現在の日本とオーストラリアとの関係は全体として見ると良好だと思いますか、それともそうは思いませんか。,"['良好だと思う', 'まあ良好だと思う', 'あまり良好だと思わない', '良好だと思わない', '無回答']","['24.8', '59.6', '7.9', '3.3', '4.4']",r04,外交に関する世論調査,SA,意見
676,,NO,,問3(1)  あなたは、今後の日本とアメリカとの関係の発展は、両国や、アジア及び太平洋地域にとって重要だと思いますか、それともそうは思いませんか。,"['重要だと思う', 'まあ重要だと思う', 'あまり重要だと思わない', '重要だと思わない', '無回答']","['78.7', '15.1', '1.4', '0.5', '4.3']",r04,外交に関する世論調査,SA,意見
677,,NO,,問3(2)  あなたは、今後の日本とロシアとの関係の発展は、両国や、アジア及び太平洋地域にとって重要だと思いますか、それともそうは思いませんか。,"['重要だと思う', 'まあ重要だと思う', 'あまり重要だと思わない', '重要だと思わない', '無回答']","['24.0', '33.7', '21.7', '16.2', '4.4']",r04,外交に関する世論調査,SA,意見
678,,NO,,問3(3)  あなたは、今後の日本と中国との関係の発展は、両国や、アジア及び太平洋地域にとって重要だと思いますか、それともそうは思いませんか。,"['重要だと思う', 'まあ重要だと思う', 'あまり重要だと思わない', '重要だと思わない', '無回答']","['35.3', '38.2', '13.7', '8.4', '4.4']",r04,外交に関する世論調査,SA,意見
679,,NO,,問3(4)  あなたは、今後の日本と韓国との関係の発展は、両国や、アジア及び太平洋地域にとって重要だと思いますか、それともそうは思いませんか。,"['重要だと思う', 'まあ重要だと思う', 'あまり重要だと思わない', '重要だと思わない', '無回答']","['27.8', '40.1', '17.7', '9.9', '4.4']",r04,外交に関する世論調査,SA,意見
680,,NO,,問3(5)  あなたは、今後の日本とオーストラリアとの関係の発展は、両国や、アジア及び太平洋地域にとって重要だと思いますか、それともそうは思いませんか。,"['重要だと思う', 'まあ重要だと思う', 'あまり重要だと思わない', '重要だと思わない', '無回答']","['38.4', '46.7', '8.1', '2.1', '4.7']",r04,外交に関する世論調査,SA,意見
681,,NO,,問4  あなたは、北朝鮮のことについて関心を持っていることがありますか。,"['政治体制', '南北問題', '日朝国交正常化交渉', '日本人拉致問題', '核問題', 'ミサイル問題', '脱北者問題', '貿易などの経済交流や文化・スポーツ交流', 'その他', '無回答']","['46.0', '20.8', '18.1', '77.7', '71.1', '83.8', '17.8', '5.0', '1.6', '1.2']",r04,外交に関する世論調査,MA,経験
682,,NO,,問5  先進国は開発途上国に対して資金協力や技術協力などの開発協力を行っています。あなたは、日本のこれからの開発協力についてどのように考えますか。,"['積極的に進めるべきだ', '現在程度でよい', 'なるべく少なくすべきだ', 'やめるべきだ', '無回答']","['29.7', '54.3', '12.2', '2.3', '1.4']",r04,外交に関する世論調査,SA,意見
683,,NO,,問6  資金協力や技術協力などの開発協力による開発途上国への支援について、必要だと思う理由は何ですか。,"['開発協力は日本の戦略的な外交政策を進める上での重要な手段だから', '中国などによる開発途上国への進出が著しく、日本の存在感を確保する必要があるから', '中小企業を含む日本企業や地方自治体の海外展開など、日本の経済に役立つから', 'エネルギー資源などの安定供給の確保に資するから', '災害や感染症など世界的な課題に対して、各国が協力して助け合う必要があるから', '国際社会での日本への信頼を高める必要があるから', '先進国として開発途上国を助けるのは人道上の義務または国際的責任だから', '開発協力は世界の平和と安定を支える手段だから', 'その他', '無回答']","['41.8', '27.0', '37.8', '50.5', '54.0', '42.3', '38.4', '41.3', '2.0', '2.6']",r04,外交に関する世論調査,MA,意見
684,,NO,,問7  現在、世界の100以上の国が国連平和維持活動、いわゆる国連PKOに要員を派遣しています。日本も国際平和協力法に基づき、カンボジア、ゴラン高原、東ティモール、ハイチ、南スーダンなどの国連PKOやシナイ半島の多国籍部隊・監視団、ウクライナ被災民支援などのための人道的な国際救援活動や、東ティモールやネパールなどでの国際的な選挙監視活動に参加してきています。あなたは、日本はこれからも、国際社会への人的貢献として、このような活動に参加すべきと考えますか。それともそうは考えませんか。,"['これまで以上に積極的に参加すべきだ', 'これまで程度の参加を続けるべきだ', '参加すべきだが、できるだけ少なくすべきだ', '参加すべきではない', '無回答']","['22.7', '65.2', '9.6', '1.1', '1.4']",r04,外交に関する世論調査,SA,意見
685,,NO,,問8  国連では、安全保障理事会、いわゆる安保理の機能を強化するとともに、安保理における各地域の代表性を高めるために、構成国数を増加する方向で議論がすすめられています。あなたは、日本が安保理の常任理事国に加わることについてどのように考えますか。,"['賛成', 'どちらかといえば賛成', 'どちらかといえば反対', '反対', '無回答']","['46.8', '42.9', '7.7', '1.3', '1.3']",r04,外交に関する世論調査,SA,意見
686,,YES,685,問9  賛成の立場に立つのは、どのような理由からですか。あなたのお考えに最も近いものをお答えください。,"['世界における日本の地位からすると、世界の平和構築のために積極的に参画していくべきだから', '日本は国連に多大の財政的貢献を行っているのに、重要な意思決定に加われないのはおかしいから', '非核保有国で平和主義を理念としている日本が加わることが世界の平和に役立つから', '安全保障に関する国連の重要な意思決定に我が国の考えを反映させることができるから', 'アジアの一代表として安保理常任理事国になることで、国連の場をより地域的に偏りのないものにすることに役立てるから', '無回答']","['22.4', '20.1', '25.5', '13.3', '9.1', '9.6']",r04,外交に関する世論調査,SA,意見
